filename,subregion_time,skip_time,num_makeup_region,num_subregion_with_annot,total_listen_time,num_extra_region,silence_time,num_surplus_region,surplus_time,makeup_time,extra_time,extra_time_hour,makeup_time_hour,surplus_time_hour,silence_time_hour,subregion_time_hour,skip_time_hour,skip_silence_overlap_hour,end_time_hour,total_listen_time_hour,silence_raw_hour,subregion_raw_hour,num_raw_subregion,subregions,positions,ranks,counts,removals
30_07_sparse_code.cha,0,5411790,0,0,40400700,0,11787500,0,0,0,0,0.0,0.0,0.0,3.27,0.0,1.5,0.0,16.0,11.22,3.27,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
30_08_sparse_code.cha,14399999,0,0,4,14399999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,7.9,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 5', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '2', '4', '5', '1']","[107, 147, 139, 0, 194]","['', '', '', 'Subregion removed for not having any annotations', '']"
30_09_sparse_code.cha,14399999,656180,1,4,14376419,0,1652470,0,0,2285070,0,0.0,0.63,0.0,0.46,4.0,0.18,0.0,16.0,3.99,4.8,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 5', 'Position: 3, Rank: 4', 'Position: 4, Rank: 2', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '5', '4', '2', '1']","[109, 81, 68, 66, 94]","['', 'Subregion removed for having a nested makeup or surplus region', '', '', '']"
30_10_sparse_code.cha,14400000,0,0,4,14375210,0,24790,0,0,0,0,0.0,0.0,0.0,0.01,4.0,0.0,0.0,16.0,3.99,7.55,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 2', 'Position: 4, Rank: 1', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['3', '4', '2', '1', '5']","[220, 97, 106, 129, 0]","['', '', '', '', 'Subregion removed for not having any annotations']"
30_11_sparse_code.cha,14400000,695980,1,4,13100680,1,1459080,0,0,355920,499820,0.14,0.1,0.0,0.41,4.0,0.19,0.0,16.0,3.64,6.48,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']","[10, 96, 112, 106, 20]","['Subregion removed for having a nested makeup or surplus region', '', '', '', '']"
30_12_sparse_code.cha,14399000,679070,1,4,14738520,0,1378210,0,0,2396800,0,0.0,0.67,0.0,0.38,4.0,0.19,0.0,16.0,4.09,3.45,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '2', '3', '5', '4']","[124, 119, 64, 55, 193]","['', '', '', 'Subregion removed for having a nested makeup or surplus region', '']"
30_13_sparse_code.cha,14400000,0,1,4,14400340,0,478150,0,0,478490,0,0.0,0.13,0.0,0.13,4.0,0.0,0.0,16.0,4.0,9.86,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 2', 'Position: 3, Rank: 1', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '2', '1', '3', '4']","[48, 71, 60, 150, 133]","['Subregion removed for having a nested makeup or surplus region', '', '', '', '']"
30_14_sparse_code.cha,10800000,0,0,3,10716370,0,83630,0,0,0,0,0.0,0.0,0.0,0.02,3.0,0.0,0.0,16.0,2.98,6.78,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '1', '2', '3', '4']","[0, 266, 106, 137, 0]","['Subregion removed for not having any annotations', '', '', '', 'Subregion removed for not having any annotations']"
30_15_sparse_code.cha,10800000,0,0,3,9876270,0,923730,0,0,0,0,0.0,0.0,0.0,0.26,3.0,0.0,0.0,16.0,2.74,7.16,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 4', 'Position: 4, Rank: 3', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['2', '5', '4', '3', '1']","[108, 0, 0, 95, 169]","['', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '', '']"
30_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,3.29,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '5', '3', '2', '4']","[201, 0, 82, 162, 0]","['', 'Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations']"
30_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,9.1,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 3', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['5', '2', '4', '3', '1']","[0, 172, 0, 199, 230]","['Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '', '']"
31_06_sparse_code.cha,0,3485200,0,0,27085100,0,27029690,0,0,0,0,0.0,0.0,0.0,7.51,0.0,0.97,0.0,16.0,7.52,7.51,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
31_07_sparse_code.cha,0,2172560,0,0,32469990,0,22957440,0,0,0,0,0.0,0.0,0.0,6.38,0.0,0.6,0.0,16.0,9.02,6.38,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
31_08_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,6.88,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '3', '1', '2', '4']","[0, 11, 3, 139, 79]","['Subregion removed for not having any annotations', '', '', '', '']"
31_09_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,7.19,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 4', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['2', '5', '3', '4', '1']","[138, 0, 103, 69, 100]","['', 'Subregion removed for not having any annotations', '', '', '']"
31_10_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,2.87,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['3', '2', '1', '4', '5']","[144, 118, 21, 143, 0]","['', '', '', '', 'Subregion removed for not having any annotations']"
31_11_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,5.7,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 5', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['4', '3', '1', '5', '2']","[64, 54, 65, 0, 181]","['', '', '', 'Subregion removed for not having any annotations', '']"
31_12_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,5.25,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 3', 'Position: 3, Rank: 2', 'Position: 4, Rank: 4', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['1', '3', '2', '4', '5']","[59, 60, 165, 120, 0]","['', '', '', '', 'Subregion removed for not having any annotations']"
31_13_sparse_code.cha,14400000,0,1,4,14399190,0,178280,0,0,177470,0,0.0,0.05,0.0,0.05,4.0,0.0,0.0,16.0,4.0,5.9,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 3', 'Position: 3, Rank: 2', 'Position: 4, Rank: 4', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['1', '3', '2', '4', '5']","[87, 31, 82, 120, 4]","['', '', '', '', 'Subregion removed for having a nested makeup or surplus region']"
31_14_sparse_code.cha,10800000,967470,1,3,10791210,0,976660,0,0,967870,0,0.0,0.27,0.0,0.27,3.0,0.27,0.27,16.0,3.0,7.8,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '2', '3', '5', '4']","[156, 100, 51, 0, 95]","['', '', '', 'Subregion removed for not having any annotations', 'Subregion removed for having a nested makeup or surplus region']"
31_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,7.48,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '2', '5', '1', '3']","[0, 72, 0, 18, 122]","['Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '', '']"
31_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,11.13,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 4', 'Position: 3, Rank: 5', 'Position: 4, Rank: 2', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['1', '4', '5', '2', '3']","[53, 0, 0, 100, 137]","['', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '', '']"
31_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,5.75,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']","[0, 42, 134, 0, 149]","['Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations', '']"
32_06_sparse_code.cha,0,1183490,0,0,37727840,0,18688660,0,0,0,0,0.0,0.0,0.0,5.19,0.0,0.33,0.0,16.0,10.48,5.19,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
32_07_sparse_code.cha,0,607210,0,0,48007730,0,8985050,0,0,0,0,0.0,0.0,0.0,2.5,0.0,0.17,0.0,16.0,13.34,2.5,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
32_08_sparse_code.cha,14400000,0,0,4,14241920,0,158080,0,0,0,0,0.0,0.0,0.0,0.04,4.0,0.0,0.0,16.0,3.96,5.64,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['3', '2', '1', '4', '5']","[127, 123, 123, 66, 0]","['', '', '', '', 'Subregion removed for not having any annotations']"
32_09_sparse_code.cha,14399999,0,0,4,14399999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,4.16,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '1', '2', '5', '4']","[21, 41, 30, 0, 54]","['', '', '', 'Subregion removed for not having any annotations', '']"
32_10_sparse_code.cha,14400000,0,0,4,14243570,0,156430,0,0,0,0,0.0,0.0,0.0,0.04,4.0,0.0,0.0,16.0,3.96,5.77,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 4', 'Position: 4, Rank: 2', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['5', '3', '4', '2', '1']","[0, 6, 85, 12, 5]","['Subregion removed for not having any annotations', '', '', '', '']"
32_11_sparse_code.cha,14400000,0,1,4,14255330,0,985780,0,0,841110,0,0.0,0.23,0.0,0.27,4.0,0.0,0.0,16.0,3.96,4.28,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 4', 'Position: 3, Rank: 3', 'Position: 4, Rank: 1', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '4', '3', '1', '2']","[9, 58, 41, 72, 71]","['Subregion removed for having a nested makeup or surplus region', '', '', '', '']"
32_12_sparse_code.cha,14400000,2040610,1,4,14404140,0,0,0,0,2044750,0,0.0,0.57,0.0,0.0,4.0,0.57,0.0,16.0,4.0,3.77,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 4', 'Position: 3, Rank: 5', 'Position: 4, Rank: 3', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['2', '4', '5', '3', '1']","[73, 16, 35, 104, 48]","['', '', 'Subregion removed for having a nested makeup or surplus region', '', '']"
32_13_sparse_code.cha,17999000,2967760,1,5,19240940,0,915830,1,1529360,3596170,0,0.0,1.0,0.42,0.25,5.0,0.82,0.0,16.0,5.34,3.61,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 3', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['1', '2', '4', '3', '5']","[34, 36, 20, 45, 71]","['', '', '', '', '']"
32_14_sparse_code.cha,10800000,0,1,3,10825460,0,816190,0,0,841650,0,0.0,0.23,0.0,0.23,3.0,0.0,0.0,16.0,3.01,2.55,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 4', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['1', '4', '2', '5', '3']","[79, 5, 7, 0, 101]","['', 'Subregion removed for having a nested makeup or surplus region', '', 'Subregion removed for not having any annotations', '']"
32_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,6.55,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '5', '3', '2', '4']","[13, 0, 78, 70, 0]","['', 'Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations']"
32_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,5.13,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 1', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['3', '2', '4', '1', '5']","[70, 78, 0, 25, 0]","['', '', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations']"
32_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,6.68,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 2', 'Position: 3, Rank: 1', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '2', '1', '3', '4']","[0, 79, 130, 64, 0]","['Subregion removed for not having any annotations', '', '', '', 'Subregion removed for not having any annotations']"
33_06_sparse_code.cha,0,13158070,0,0,34853660,0,7977570,0,0,0,0,0.0,0.0,0.0,2.22,0.0,3.66,2.21,13.34,9.68,2.22,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
33_07_sparse_code.cha,0,1402730,0,0,40090950,0,6581370,0,0,0,0,0.0,0.0,0.0,1.83,0.0,0.39,0.0,13.35,11.14,1.83,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
33_08_sparse_code.cha,14400000,497040,0,4,13902960,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.14,0.0,12.91,3.86,2.91,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 5', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['1', '2', '4', '5', '3']","[174, 83, 117, 0, 113]","['', '', '', 'Subregion removed for not having any annotations', '']"
33_09_sparse_code.cha,14400000,0,0,4,14000800,0,399200,0,0,0,0,0.0,0.0,0.0,0.11,4.0,0.0,0.0,13.66,3.89,2.39,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 5', 'Position: 3, Rank: 2', 'Position: 4, Rank: 4', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '5', '2', '4', '1']","[233, 0, 139, 191, 128]","['', 'Subregion removed for not having any annotations', '', '', '']"
33_10_sparse_code.cha,14400000,0,0,4,14182180,0,217820,0,0,0,0,0.0,0.0,0.0,0.06,4.0,0.0,0.0,12.89,3.94,1.79,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']","[0, 39, 94, 75, 147]","['Subregion removed for not having any annotations', '', '', '', '']"
33_11_sparse_code.cha,14400000,1006850,0,4,13096950,0,296200,0,0,0,0,0.0,0.0,0.0,0.08,4.0,0.28,0.0,13.35,3.64,1.93,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 2', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['4', '3', '1', '2', '5']","[143, 91, 68, 88, 0]","['', '', '', '', 'Subregion removed for not having any annotations']"
33_12_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.69,4.0,2.56,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 3', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '3', '5', '1', '4']","[122, 281, 0, 114, 107]","['', '', 'Subregion removed for not having any annotations', '', '']"
33_13_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.75,4.0,2.74,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 2', 'Position: 4, Rank: 1', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['3', '4', '2', '1', '5']","[176, 235, 207, 272, 0]","['', '', '', '', 'Subregion removed for not having any annotations']"
33_14_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.04,3.0,2.08,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']","[0, 177, 288, 0, 165]","['Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations', '']"
33_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.32,3.0,0.69,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 1', 'Position: 3, Rank: 5', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '1', '5', '2', '4']","[98, 159, 0, 228, 0]","['', '', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations']"
33_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.52,3.0,0.0,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 5', 'Position: 3, Rank: 2', 'Position: 4, Rank: 4', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '5', '2', '4', '1']","[227, 0, 170, 0, 302]","['', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '']"
33_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.07,3.0,1.27,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 4', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['2', '5', '3', '4', '1']","[194, 0, 246, 0, 303]","['', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '']"
34_06_sparse_code.cha,0,18226280,0,0,32435920,0,6937790,0,0,0,0,0.0,0.0,0.0,1.93,0.0,5.06,0.0,16.0,9.01,1.93,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
34_07_sparse_code.cha,0,9255110,0,0,32546210,0,15798670,0,0,0,0,0.0,0.0,0.0,4.39,0.0,2.57,0.0,16.0,9.04,4.39,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
34_08_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,5.78,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '1', '3', '2', '4']","[0, 20, 58, 32, 4]","['Subregion removed for not having any annotations', '', '', '', '']"
34_09_sparse_code.cha,10800000,747860,0,3,11315190,1,237410,0,0,0,1500460,0.42,0.0,0.0,0.07,3.0,0.21,0.0,16.0,3.14,8.02,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 3', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['4', '3', '2', '5', '1']","[0, 4, 41, 0, 17]","['Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations', '']"
34_10_sparse_code.cha,10800000,0,0,3,10531770,0,268230,0,0,0,0,0.0,0.0,0.0,0.07,3.0,0.0,0.0,16.0,2.93,9.53,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 4', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['2', '1', '3', '4', '5']","[1, 30, 0, 8, 0]","['', '', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations']"
34_11_sparse_code.cha,14400000,0,0,4,14033040,0,366960,0,0,0,0,0.0,0.0,0.0,0.1,4.0,0.0,0.0,8.83,3.9,2.58,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '2', '5', '1', '4']","[16, 7, 0, 51, 13]","['', '', 'Subregion removed for not having any annotations', '', '']"
34_12_sparse_code.cha,14400000,0,1,4,14401030,0,1476470,0,0,1477500,0,0.0,0.41,0.0,0.41,4.0,0.0,0.0,7.46,4.0,0.95,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 4', 'Position: 3, Rank: 5', 'Position: 4, Rank: 3', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '4', '5', '3', '2']","[19, 2, 7, 19, 8]","['', '', 'Subregion removed for having a nested makeup or surplus region', '', '']"
34_13_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.36,3.0,3.14,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 4', 'Position: 4, Rank: 3', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '5', '4', '3', '2']","[2, 0, 0, 35, 51]","['', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '', '']"
34_14_sparse_code.cha,10800000,386130,1,3,10460810,0,341460,0,0,388400,0,0.0,0.11,0.0,0.09,3.0,0.11,0.0,8.11,2.91,3.35,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 2', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['4', '3', '1', '2', '5']","[4, 3, 27, 13, 0]","['Subregion removed for having a nested makeup or surplus region', '', '', '', 'Subregion removed for not having any annotations']"
34_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.9,3.0,0.44,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 5', 'Position: 4, Rank: 2', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '1', '5', '2', '3']","[0, 20, 0, 43, 39]","['Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '', '']"
34_16_sparse_code.cha,10800000,1046040,1,3,10796220,0,0,0,0,1042260,0,0.0,0.29,0.0,0.0,3.0,0.29,0.0,8.25,3.0,0.0,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '1', '2', '5', '4']","[10, 16, 19, 3, 0]","['', '', '', 'Subregion removed for having a nested makeup or surplus region', 'Subregion removed for not having any annotations']"
34_17_sparse_code.cha,7200000,0,0,2,7200000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.52,2.0,1.27,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 2', 'Position: 3, Rank: 1', 'Position: 4, Rank: 5', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '2', '1', '5', '3']","[0, 0, 21, 0, 4]","['Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '']"
35_06_sparse_code.cha,0,1445560,0,0,28575300,0,12405440,0,0,0,0,0.0,0.0,0.0,3.45,0.0,0.4,0.0,11.79,7.94,3.45,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
35_07_sparse_code.cha,0,1521250,0,0,32491650,0,8415710,0,0,0,0,0.0,0.0,0.0,2.34,0.0,0.42,0.0,11.79,9.03,2.34,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
