filename,region_type,start_time,stop_time
09_15_sparse_code.cha,subregion,4200000,7800000
09_15_sparse_code.cha,subregion,12600000,16200000
09_15_sparse_code.cha,subregion,19500000,23100000
09_15_sparse_code.cha,subregion,23100000,26700000
09_15_sparse_code.cha,subregion,29700000,33300000
09_15_sparse_code.cha,silence,7596950,12859160
09_15_sparse_code.cha,silence,25815210,26277310
09_15_sparse_code.cha,silence,26360240,26724750
09_15_sparse_code.cha,silence,34206130,35269430
14_15_sparse_code.cha,subregion,2700000,6300000
14_15_sparse_code.cha,subregion,10200000,13800000
14_15_sparse_code.cha,subregion,21300000,24900000
14_15_sparse_code.cha,subregion,27000000,30600000
14_15_sparse_code.cha,subregion,32700000,36300000
14_15_sparse_code.cha,silence,36201010,42929530
14_15_sparse_code.cha,silence,49024000,57599990
37_11_sparse_code.cha,subregion,4800000,8400000
37_11_sparse_code.cha,subregion,15300000,18900000
37_11_sparse_code.cha,subregion,18900000,22500000
37_11_sparse_code.cha,subregion,33300000,36900000
37_11_sparse_code.cha,subregion,37800000,41400000
37_11_sparse_code.cha,silence,8145480,14298730
37_11_sparse_code.cha,silence,25619790,31789040
37_11_sparse_code.cha,silence,41201500,57599990
45_09_sparse_code.cha,skip,35204340,36614820
45_09_sparse_code.cha,makeup,30300250,31711210
45_09_sparse_code.cha,subregion,10200000,13800000
45_09_sparse_code.cha,subregion,18900000,22500000
45_09_sparse_code.cha,subregion,30300000,33900000
45_09_sparse_code.cha,subregion,34800000,38400000
45_09_sparse_code.cha,subregion,45000000,48600000
45_09_sparse_code.cha,silence,743780,10337530
45_09_sparse_code.cha,silence,22512960,30162770
45_09_sparse_code.cha,silence,40242180,45060900
07_08_sparse_code.cha,surplus,831430,4156440
07_08_sparse_code.cha,surplus,11751770,12900180
07_08_sparse_code.cha,surplus,12901260,13190150
07_08_sparse_code.cha,surplus,29106970,29278580
07_08_sparse_code.cha,skip,26531470,27346710
07_08_sparse_code.cha,skip,33302940,33636700
07_08_sparse_code.cha,makeup,15299670,16496700
07_08_sparse_code.cha,subregion,12900000,16500000
07_08_sparse_code.cha,subregion,24300000,27900000
07_08_sparse_code.cha,subregion,29400000,33000000
07_08_sparse_code.cha,subregion,33300000,36900000
07_08_sparse_code.cha,subregion,41400000,45000000
07_08_sparse_code.cha,silence,8339010,11393430
07_08_sparse_code.cha,silence,22375880,24121700
07_08_sparse_code.cha,silence,45976370,50846540
16_07_sparse_code.cha,silence,455570,687280
16_07_sparse_code.cha,silence,6185860,11431470
16_07_sparse_code.cha,silence,19755530,23488360
16_07_sparse_code.cha,silence,39386650,57599990
07_16_sparse_code.cha,skip,29401100,30222490
07_16_sparse_code.cha,makeup,33001720,33842210
07_16_sparse_code.cha,subregion,10,3600000
07_16_sparse_code.cha,subregion,7500000,11100000
07_16_sparse_code.cha,subregion,29400000,33000000
07_16_sparse_code.cha,subregion,33000000,36600000
07_16_sparse_code.cha,subregion,36900000,40500000
07_16_sparse_code.cha,silence,18424270,30222490
07_16_sparse_code.cha,silence,45476210,46412740
19_09_sparse_code.cha,subregion,1800000,5400000
19_09_sparse_code.cha,subregion,20100000,23700000
19_09_sparse_code.cha,subregion,31500000,35100000
19_09_sparse_code.cha,subregion,35100000,38700000
19_09_sparse_code.cha,subregion,38700000,42300000
19_09_sparse_code.cha,silence,10657720,12979530
19_09_sparse_code.cha,silence,25244950,29754600
31_07_sparse_code.cha,skip,6460090,6566070
31_07_sparse_code.cha,skip,14328520,15836090
31_07_sparse_code.cha,skip,16301660,16624750
31_07_sparse_code.cha,skip,16629400,16739290
31_07_sparse_code.cha,skip,16741740,16867770
31_07_sparse_code.cha,silence,6758680,14328520
31_07_sparse_code.cha,silence,24187870,28137710
31_07_sparse_code.cha,silence,46162230,57599990
39_09_sparse_code.cha,skip,15265140,15908760
39_09_sparse_code.cha,makeup,36303390,36948260
39_09_sparse_code.cha,subregion,3300000,6900000
39_09_sparse_code.cha,subregion,12900000,16500000
39_09_sparse_code.cha,subregion,21000000,24600000
39_09_sparse_code.cha,subregion,32400000,36000000
39_09_sparse_code.cha,subregion,36300000,39900000
39_09_sparse_code.cha,silence,6809850,10464210
39_09_sparse_code.cha,silence,10657110,11013980
39_09_sparse_code.cha,silence,25358800,26125270
39_09_sparse_code.cha,silence,43439550,43439550
18_15_sparse_code.cha,makeup,18000740,19815120
18_15_sparse_code.cha,subregion,12900000,16500000
18_15_sparse_code.cha,subregion,18000000,21600000
18_15_sparse_code.cha,subregion,21900000,25500000
18_15_sparse_code.cha,subregion,28200000,31800000
18_15_sparse_code.cha,subregion,36900000,40500000
18_15_sparse_code.cha,silence,9596210,11500490
18_15_sparse_code.cha,silence,41504960,41530180
01_09_sparse_code.cha,extra,20701270,21494000
01_09_sparse_code.cha,extra,29702940,31500180
01_09_sparse_code.cha,subregion,300000,3900000
01_09_sparse_code.cha,subregion,12300000,15900000
01_09_sparse_code.cha,subregion,17100000,20700000
01_09_sparse_code.cha,subregion,22500000,26100000
01_09_sparse_code.cha,subregion,26100000,29700000
01_09_sparse_code.cha,silence,51073770,53172670
01_09_sparse_code.cha,silence,54207220,57599990
41_09_sparse_code.cha,skip,7245280,8505860
41_09_sparse_code.cha,makeup,12000390,13261090
41_09_sparse_code.cha,subregion,600000,4200000
41_09_sparse_code.cha,subregion,5100000,8700000
41_09_sparse_code.cha,subregion,12000000,15600000
41_09_sparse_code.cha,subregion,20100000,23700000
41_09_sparse_code.cha,subregion,31500000,35100000
41_09_sparse_code.cha,silence,7243870,11609250
41_09_sparse_code.cha,silence,43616140,57599990
41_12_sparse_code.cha,makeup,7501480,8865240
41_12_sparse_code.cha,subregion,3600000,7200000
41_12_sparse_code.cha,subregion,7500000,11100000
41_12_sparse_code.cha,subregion,28800000,32400000
41_12_sparse_code.cha,subregion,32400000,36000000
41_12_sparse_code.cha,subregion,36000000,39600000
41_12_sparse_code.cha,silence,11575860,20463790
41_12_sparse_code.cha,silence,38532200,57599990
02_10_sparse_code.cha,skip,1140850,3298320
02_10_sparse_code.cha,skip,9380520,10033550
02_10_sparse_code.cha,skip,33213150,33699310
02_10_sparse_code.cha,skip,33976660,34175150
02_10_sparse_code.cha,skip,41812230,42577710
02_10_sparse_code.cha,makeup,39902080,43503610
02_10_sparse_code.cha,subregion,900000,4500000
02_10_sparse_code.cha,subregion,6600000,10200000
02_10_sparse_code.cha,subregion,30600000,34200000
02_10_sparse_code.cha,subregion,35700000,39300000
02_10_sparse_code.cha,subregion,39900000,43503610
02_10_sparse_code.cha,silence,6625610,7155960
02_10_sparse_code.cha,silence,10399170,19622200
02_10_sparse_code.cha,silence,28648240,28911550
02_10_sparse_code.cha,silence,53755650,57599990
12_11_sparse_code.cha,subregion,900000,4500000
12_11_sparse_code.cha,subregion,4500000,8100000
12_11_sparse_code.cha,subregion,11700000,15300000
12_11_sparse_code.cha,subregion,32100000,35700000
12_11_sparse_code.cha,subregion,42600000,46200000
12_11_sparse_code.cha,silence,16697650,17910190
12_11_sparse_code.cha,silence,21472060,23369560
12_11_sparse_code.cha,silence,56299460,57599990
12_09_sparse_code.cha,extra,20402730,21114180
12_09_sparse_code.cha,skip,4053170,4373490
12_09_sparse_code.cha,skip,24073610,24275900
12_09_sparse_code.cha,subregion,2700000,6300000
12_09_sparse_code.cha,subregion,16800000,20400000
12_09_sparse_code.cha,subregion,21600000,25200000
12_09_sparse_code.cha,subregion,32700000,36300000
12_09_sparse_code.cha,subregion,42900000,46500000
12_09_sparse_code.cha,silence,3395070,3599060
12_09_sparse_code.cha,silence,9318640,15065650
12_09_sparse_code.cha,silence,27495740,32683940
12_09_sparse_code.cha,silence,46647860,57599990
06_13_sparse_code.cha,makeup,9660480,10139720
06_13_sparse_code.cha,subregion,2100000,5700000
06_13_sparse_code.cha,subregion,9600000,13200000
06_13_sparse_code.cha,subregion,13800000,17400000
06_13_sparse_code.cha,subregion,30000000,33600000
06_13_sparse_code.cha,subregion,41700000,45300000
06_13_sparse_code.cha,silence,6020,47870
06_13_sparse_code.cha,silence,5568700,9659880
06_13_sparse_code.cha,silence,18037450,29044650
06_13_sparse_code.cha,silence,36411880,39067640
06_13_sparse_code.cha,silence,45548390,57599990
17_10_sparse_code.cha,skip,21195210,21990730
17_10_sparse_code.cha,skip,31335140,32224940
17_10_sparse_code.cha,skip,41746060,42003280
17_10_sparse_code.cha,makeup,3004000,4685570
17_10_sparse_code.cha,subregion,3000000,6600000
17_10_sparse_code.cha,subregion,11400000,15000000
17_10_sparse_code.cha,subregion,19200000,22800000
17_10_sparse_code.cha,subregion,29700000,33300000
17_10_sparse_code.cha,subregion,38400000,42000000
17_10_sparse_code.cha,silence,6399620,11264180
17_10_sparse_code.cha,silence,24472410,29532680
17_10_sparse_code.cha,silence,41746060,57599990
28_10_sparse_code.cha,skip,30308710,30730180
28_10_sparse_code.cha,skip,31280750,31655640
28_10_sparse_code.cha,skip,31752990,32100370
28_10_sparse_code.cha,makeup,18004100,19201010
28_10_sparse_code.cha,subregion,1200000,4800000
28_10_sparse_code.cha,subregion,12000000,15600000
28_10_sparse_code.cha,subregion,18000000,21600000
28_10_sparse_code.cha,subregion,28500000,32100000
28_10_sparse_code.cha,subregion,38400000,42000000
28_10_sparse_code.cha,silence,4923500,12159270
28_10_sparse_code.cha,silence,21348170,27594220
28_10_sparse_code.cha,silence,45276790,47159110
28_14_sparse_code.cha,subregion,2100000,5700000
28_14_sparse_code.cha,subregion,15000000,18600000
28_14_sparse_code.cha,subregion,18600000,22200000
28_14_sparse_code.cha,subregion,29700000,33300000
28_14_sparse_code.cha,subregion,33300000,36900000
28_14_sparse_code.cha,silence,5599450,13091810
28_14_sparse_code.cha,silence,22064860,30736080
38_13_sparse_code.cha,subregion,1500000,5100000
38_13_sparse_code.cha,subregion,18300000,21900000
38_13_sparse_code.cha,subregion,22500000,26100000
38_13_sparse_code.cha,subregion,26100000,29700000
38_13_sparse_code.cha,subregion,42000000,45600000
38_13_sparse_code.cha,silence,11292070,17514800
38_13_sparse_code.cha,silence,26409180,26638170
38_13_sparse_code.cha,silence,29917280,30349810
38_13_sparse_code.cha,silence,31781610,32379050
38_13_sparse_code.cha,silence,32749730,35919280
44_17_sparse_code.cha,subregion,4500000,8100000
44_17_sparse_code.cha,subregion,8700000,12300000
44_17_sparse_code.cha,subregion,13200000,16800000
44_17_sparse_code.cha,subregion,16800000,20400000
44_17_sparse_code.cha,subregion,30300000,33900000
44_17_sparse_code.cha,silence,19358640,30118890
23_09_sparse_code.cha,skip,17702290,18144710
23_09_sparse_code.cha,makeup,35702420,36159220
23_09_sparse_code.cha,subregion,1800000,5400000
23_09_sparse_code.cha,subregion,7200000,10800000
23_09_sparse_code.cha,subregion,17700000,21300000
23_09_sparse_code.cha,subregion,35700000,39300000
23_09_sparse_code.cha,subregion,39300000,42900000
23_09_sparse_code.cha,silence,11681810,16334190
23_09_sparse_code.cha,silence,44033710,57599990
23_11_sparse_code.cha,skip,36839180,37744870
23_11_sparse_code.cha,subregion,5400000,9000000
23_11_sparse_code.cha,subregion,14700000,18300000
23_11_sparse_code.cha,subregion,35400000,39000000
23_11_sparse_code.cha,subregion,39000000,42600000
23_11_sparse_code.cha,subregion,48900000,52500000
23_11_sparse_code.cha,silence,1200,4919510
23_11_sparse_code.cha,silence,18476090,20390000
23_11_sparse_code.cha,silence,26362190,32291390
23_11_sparse_code.cha,silence,52220530,57599990
01_06_sparse_code.cha,skip,6915900,8621110
01_06_sparse_code.cha,skip,9314760,12185040
01_06_sparse_code.cha,skip,18198290,22469370
01_06_sparse_code.cha,skip,42710510,57599990
01_06_sparse_code.cha,silence,6969570,7438830
01_06_sparse_code.cha,silence,7451800,8595160
01_06_sparse_code.cha,silence,9314760,11977270
01_06_sparse_code.cha,silence,18733930,18988010
01_06_sparse_code.cha,silence,19435600,19637540
01_06_sparse_code.cha,silence,19864580,21496240
01_06_sparse_code.cha,silence,42861690,57599990
23_10_sparse_code.cha,subregion,2100000,5700000
23_10_sparse_code.cha,subregion,17700000,21300000
23_10_sparse_code.cha,subregion,33000000,36600000
23_10_sparse_code.cha,subregion,36600000,40200000
23_10_sparse_code.cha,subregion,42600000,46200000
23_10_sparse_code.cha,silence,14043910,16293680
23_10_sparse_code.cha,silence,27151530,28856650
23_10_sparse_code.cha,silence,47628650,57599990
13_09_sparse_code.cha,extra,28502840,28582660
13_09_sparse_code.cha,skip,45585680,46213990
13_09_sparse_code.cha,makeup,25251870,25613800
13_09_sparse_code.cha,makeup,28243780,28499940
13_09_sparse_code.cha,subregion,9300000,12900000
13_09_sparse_code.cha,subregion,12900000,16500000
13_09_sparse_code.cha,subregion,24900000,28500000
13_09_sparse_code.cha,subregion,39000000,42600000
13_09_sparse_code.cha,subregion,43200000,46800000
13_09_sparse_code.cha,silence,325790,974400
13_09_sparse_code.cha,silence,1234200,1393600
13_09_sparse_code.cha,silence,2129300,3005070
13_09_sparse_code.cha,silence,3211630,3456120
13_09_sparse_code.cha,silence,3911950,6217870
13_09_sparse_code.cha,silence,6478500,8358170
13_09_sparse_code.cha,silence,24947230,24948090
13_09_sparse_code.cha,silence,28594530,28806790
13_09_sparse_code.cha,silence,29834500,38830820
28_09_sparse_code.cha,skip,29658350,30738050
28_09_sparse_code.cha,makeup,27745050,28868220
28_09_sparse_code.cha,subregion,13500000,17100000
28_09_sparse_code.cha,subregion,25800000,29400000
28_09_sparse_code.cha,subregion,29400000,33000000
28_09_sparse_code.cha,subregion,33000000,36600000
28_09_sparse_code.cha,subregion,36600000,40200000
28_09_sparse_code.cha,silence,18689920,26595450
28_09_sparse_code.cha,silence,41613320,50720610
38_12_sparse_code.cha,skip,36900000,38274180
38_12_sparse_code.cha,makeup,13217590,14302280
38_12_sparse_code.cha,subregion,900000,4500000
38_12_sparse_code.cha,subregion,9600000,13200000
38_12_sparse_code.cha,subregion,13200000,16800000
38_12_sparse_code.cha,subregion,36900000,40500000
38_12_sparse_code.cha,subregion,40500000,44100000
38_12_sparse_code.cha,silence,30255980,38274180
38_12_sparse_code.cha,silence,46778150,47070990
39_12_sparse_code.cha,subregion,1000,3600000
39_12_sparse_code.cha,subregion,14100000,17700000
